state,state_abbr,restriction_desc,restriction_type,Policy Type,restriction_date
Nebraska,NE,COVID-19 hardship limitation start,start,Notification,2020-03-25 00:00:00
Nebraska,NE,COVID-19 hardship limitation end,end,Notification,2020-05-31 00:00:00
Nebraska,NE,Non-payment limitation start,start,Notification,2020-03-25 00:00:00
Nebraska,NE,Non-payment limitation end,end,Notification,2020-05-31 00:00:00
Nebraska,NE,Utilities shutoff moratorium start,start,Notification,2020-03-24 00:00:00
Nebraska,NE,Utilities shutoff moratorium expiration,end,Notification,2020-08-15 00:00:00
Nebraska,NE,SNAP Waiver - Emergency Allotments to Current SNAP Households,start,Notification,2020-04-07 00:00:00
Nebraska,NE,SNAP Waiver - Pandemic EBT during school year 2019-2020,start,Notification,2020-06-16 00:00:00
Nebraska,NE,SNAP Waiver - Pandemic EBT during school year 2020-2021,start,Notification,2021-03-10 00:00:00
Nebraska,NE,Modify Medicaid requirements with 1135 waivers (date of CMS approval),start,Notification,2020-04-02 00:00:00
Nebraska,NE,Allow audio-only telehealth,start,Notification,2020-03-23 00:00:00
Nebraska,NE,Allow/expand Medicaid telehealth coverage,start,Notification,2020-03-17 00:00:00
Nebraska,NE,Stopped personal visitation in state prisons,start,Contact Reduction,2020-03-16 00:00:00
Nebraska,NE,Resumed visitation in state prisons,end,Contact Reduction,2020-07-15 00:00:00
Nebraska,NE,Stopped visitation in state prisons x2,start,Contact Reduction,2020-08-07 00:00:00
Nebraska,NE,Suspended elective medical procedures,start,Notification,2020-04-03 00:00:00
Nebraska,NE,Resumed elective medical procedures,end ,Notification,2020-05-04 00:00:00
Nebraska,NE,Waived one week waiting period for unemployment insurance,start,Notification,2020-03-17 00:00:00
Nebraska,NE,Extended Benefits program activated,start,Notification,2020-06-14 00:00:00
Nebraska,NE,Extended Benefits program deactivated,end,Notification,2020-09-12 00:00:00
Nebraska,NE,Stopped participating in pandemic-related federal unemployment benefit programs,end,Notification,2021-06-19 00:00:00
Nevada,NV,State of emergency issued,start,Notification,2020-03-12 00:00:00
Nevada,NV,Date closed K-12 public schools,start,Contact Reduction,2020-03-16 00:00:00
Nevada,NV,Stay at home/ shelter in place,start,Contact Reduction,2020-03-31 00:00:00
Nevada,NV,End/relax stay at home/shelter in place,end,Contact Reduction,2020-05-09 00:00:00
Nevada,NV,Closed other non-essential businesses,start,Contact Reduction,2020-03-21 00:00:00
Nevada,NV,Began to reopen businesses,end,Contact Reduction,2020-05-09 00:00:00
Nevada,NV,Face mask mandate in public spaces,start,Mask/Vaccine Mandate,2020-06-26 00:00:00
Nevada,NV,Face mask mandate for employees of public-facing businesses,start,Mask/Vaccine Mandate,2020-05-09 00:00:00
Nevada,NV,Face mask mandate end for fully vaccinated,end,Mask/Vaccine Mandate,2021-05-13 00:00:00
Nevada,NV,Face mask mandate resumed with exemptions,start,Mask/Vaccine Mandate,2021-07-30 00:00:00
Nevada,NV,Ended face mask mandate,end,Mask/Vaccine Mandate,2022-02-10 00:00:00
Nevada,NV,Closed restaurants except take out,start,Contact Reduction,2020-03-21 00:00:00
Nevada,NV,Reopen restaurants,end,Contact Reduction,2020-05-09 00:00:00
Nevada,NV,Closed gyms,start,Contact Reduction,2020-03-21 00:00:00
Nevada,NV,Reopened gyms,end,Contact Reduction,2020-05-29 00:00:00
Nevada,NV,Closed movie theaters,start,Contact Reduction,2020-03-21 00:00:00
Nevada,NV,Reopened movie theaters,end,Contact Reduction,2020-05-29 00:00:00
Nevada,NV,Closed Bars,start,Contact Reduction,2020-03-21 00:00:00
Nevada,NV,Reopen bars,end,Contact Reduction,2020-05-29 00:00:00
Nevada,NV,Reopened hair salons/barber shops,end,Contact Reduction,2020-05-09 00:00:00
Nevada,NV,Reopened religious gatherings,end,Contact Reduction,2020-05-29 00:00:00
Nevada,NV,Reopened other non-essential retail,end,Contact Reduction,2020-05-09 00:00:00
Nevada,NV,Began to reclose bars,start,Contact Reduction,2020-07-10 00:00:00
Nevada,NV,Reopened bars (x2),end,Contact Reduction,2020-09-21 00:00:00
Nevada,NV,Date vaccine allocation plan last updated,start,Notification,2021-01-12 00:00:00
Nevada,NV,Date adults ages 80+ became eligible for COVID-19 vaccination,start,Notification,2021-01-14 00:00:00
Nevada,NV,Date adults ages 75+ became eligible for COVID-19 vaccination,start,Notification,2021-01-14 00:00:00
Nevada,NV,Date adults ages 70+ became eligible for COVID-19 vaccination,start,Notification,2021-01-14 00:00:00
Nevada,NV,Date adults ages 65+ became eligible for COVID-19 vaccination,start,Notification,2021-02-22 00:00:00
Nevada,NV,Date adults ages 60+ became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Nevada,NV,Date adults ages 55+ became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Nevada,NV,Date adults ages 50+ became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Nevada,NV,Date adults ages 45+ became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Nevada,NV,Date adults ages 40+ became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Nevada,NV,Date adults ages 30+ became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Nevada,NV,Date K-12 school employees became eligible for COVID-19 vaccination,start,Notification,2021-01-18 00:00:00
Nevada,NV,Date grocery store workers became eligible for COVID-19 vaccination,start,Notification,2021-03-02 00:00:00
Nevada,NV,Date incarcerated people became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Nevada,NV,Date general public became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Nevada,NV,First overall eviction moratorium start,start,Notification,2020-03-30 00:00:00
Nevada,NV,First overall eviction moratorium end,end,Notification,2020-10-15 00:00:00
Nevada,NV,Second overall eviction moratorium start,start,Notification,2020-12-15 00:00:00
Nevada,NV,Second overall eviction moratorium end,end,Notification,2021-05-31 00:00:00
Nevada,NV,First eviction initiation ban start,start,Notification,2020-03-30 00:00:00
Nevada,NV,First eviction initiation ban end,end,Notification,2020-10-15 00:00:00
Nevada,NV,Second Eviction Initiation Ban Start,start,Notification,2020-12-15 00:00:00
Nevada,NV,Second Eviction Initiation Ban End,end,Notification,2021-05-31 00:00:00
Nevada,NV,First eviction hearing ban start,start,Notification,2020-03-30 00:00:00
Nevada,NV,First eviction hearing ban end,end,Notification,2020-09-01 00:00:00
Nevada,NV,Second Eviction Hearing Ban Start,start,Notification,2020-12-15 00:00:00
Nevada,NV,Second Eviction Hearing Ban End,end,Notification,2021-05-31 00:00:00
Nevada,NV,First eviction enforcement ban start,start,Notification,2020-03-30 00:00:00
Nevada,NV,First eviction enforcement ban end,end,Notification,2020-09-01 00:00:00
Nevada,NV,Second Eviction Enforcement Ban Start,start,Notification,2020-12-15 00:00:00
Nevada,NV,Second Eviction Enforcement Ban End,end,Notification,2021-05-31 00:00:00
Nevada,NV,COVID-19 hardship limitation start,start,Notification,2020-12-15 00:00:00
Nevada,NV,COVID-19 hardship limitation end,end,Notification,2021-05-31 00:00:00
Nevada,NV,Non-payment limitation start,start,Notification,2020-09-01 00:00:00
Nevada,NV,Non-payment limitation end,end,Notification,2020-10-15 00:00:00
Nevada,NV,Second non-payment limitation start,start,Notification,2020-12-15 00:00:00
Nevada,NV,Second non-payment limitation end,end,Notification,2021-05-31 00:00:00
Nevada,NV,CDC moratorium start,start,Notification,2020-12-15 00:00:00
Nevada,NV,Late Fee Ban Start,start,Notification,2020-03-29 00:00:00
Nevada,NV,Late Fee Ban End,end,Notification,2020-09-01 00:00:00
Nevada,NV,SNAP Waiver - Emergency Allotments to Current SNAP Households,start,Notification,2020-04-07 00:00:00
Nevada,NV,SNAP Waiver - Pandemic EBT during school year 2019-2020,start,Notification,2020-07-10 00:00:00
Nevada,NV,SNAP Waiver - Temporary Suspension of Claims Collection,start,Notification,2020-05-13 00:00:00
Nevada,NV,Modify Medicaid requirements with 1135 waivers (date of CMS approval),start,Notification,2020-04-07 00:00:00
Nevada,NV,Reopened ACA enrollment using a special enrollment period,start,Notification,2020-03-17 00:00:00
Nevada,NV,Allow audio-only telehealth,start,Notification,2020-03-17 00:00:00
Nevada,NV,Allow/expand Medicaid telehealth coverage,start,Notification,2020-03-17 00:00:00
Nevada,NV,Stopped personal visitation in state prisons,start,Contact Reduction,2020-03-07 00:00:00
Nevada,NV,Stopped legal visitation in state prisons,start,Contact Reduction,2020-03-07 00:00:00
Nevada,NV,Resumed visitation in state prisons,end,Contact Reduction,2021-05-01 00:00:00
Nevada,NV,Waived one week waiting period for unemployment insurance,start,Notification,2020-03-18 00:00:00
Nevada,NV,Extended Benefits program activated,start,Notification,2020-05-03 00:00:00
Nevada,NV,Extended Benefits program deactivated,end,Notification,2021-09-11 00:00:00
Nevada,NV,20-week Extended Benefits program activated,start,Notification,2020-06-07 00:00:00
Nevada,NV,20-week Extended Benefits program deactivated,end,Notification,2021-01-16 00:00:00
Nevada,NV,20-week Extended Benefits program activated x2,start,Notification,2021-03-28 00:00:00
Nevada,NV,20-week Extended Benefits program deactivated x2,end,Notification,2021-08-07 00:00:00
Nevada,NV,Waive requirement to obtain separate DEA registration to dispense outside home state,start,Notification,2020-04-08 00:00:00
Nevada,NV,Closed casinos,start,Contact Reduction,2020-03-17 00:00:00
Nevada,NV,Reopened casinos,end,Contact Reduction,2020-06-04 00:00:00
New Hampshire,NH,State of emergency issued,start,Notification,2020-03-13 00:00:00
New Hampshire,NH,Date closed K-12 public schools,start,Contact Reduction,2020-03-16 00:00:00
New Hampshire,NH,Date banned visitors to nursing homes,start,Contact Reduction,2020-03-16 00:00:00
New Hampshire,NH,Stay at home/ shelter in place,start,Contact Reduction,2020-03-28 00:00:00
New Hampshire,NH,End/relax stay at home/shelter in place,end,Contact Reduction,2020-06-16 00:00:00
New Hampshire,NH,Closed other non-essential businesses,start,Contact Reduction,2020-03-28 00:00:00
New Hampshire,NH,Began to reopen businesses,end,Contact Reduction,2020-05-11 00:00:00
New Hampshire,NH,Face mask mandate in public spaces,start,Mask/Vaccine Mandate,2020-11-20 00:00:00
New Hampshire,NH,Face mask mandate for employees of public-facing businesses,start,Mask/Vaccine Mandate,2020-05-01 00:00:00
New Hampshire,NH,Face mask mandate end for fully vaccinated,end,Mask/Vaccine Mandate,2021-04-16 00:00:00
New Hampshire,NH,Ended face mask mandate,end,Mask/Vaccine Mandate,2021-04-16 00:00:00
New Hampshire,NH,Allowed restaurants to sell takeout alcohol,start,Contact Reduction,2020-03-18 00:00:00
New Hampshire,NH,Allowed restaurants to deliver alcohol,start,Contact Reduction,2020-03-18 00:00:00
New Hampshire,NH,Closed restaurants except take out,start,Contact Reduction,2020-03-16 00:00:00
New Hampshire,NH,Reopen restaurants,end,Contact Reduction,2020-05-18 00:00:00
New Hampshire,NH,Closed gyms,start,Contact Reduction,2020-03-28 00:00:00
New Hampshire,NH,Reopened gyms,end,Contact Reduction,2020-06-15 00:00:00
New Hampshire,NH,Closed movie theaters,start,Contact Reduction,2020-03-28 00:00:00
New Hampshire,NH,Reopened movie theaters,end,Contact Reduction,2020-06-29 00:00:00
New Hampshire,NH,Closed Bars,start,Contact Reduction,2020-03-16 00:00:00
New Hampshire,NH,Reopen bars,end,Contact Reduction,2020-06-15 00:00:00
New Hampshire,NH,Reopened hair salons/barber shops,end,Contact Reduction,2020-05-11 00:00:00
New Hampshire,NH,Reopened religious gatherings,end,Contact Reduction,2020-05-29 00:00:00
New Hampshire,NH,Reopened other non-essential retail,end,Contact Reduction,2020-05-11 00:00:00
New Hampshire,NH,Mandate quarantine for those entering the state from specific settings,start,Contact Reduction,2020-11-15 00:00:00
New Hampshire,NH,Date all mandated quarantines ended,end,Contact Reduction,2021-03-11 00:00:00
New Hampshire,NH,Date vaccine allocation plan last updated,start,Notification,2021-04-06 00:00:00
New Hampshire,NH,Date adults ages 80+ became eligible for COVID-19 vaccination,start,Notification,2021-01-26 00:00:00
New Hampshire,NH,Date adults ages 75+ became eligible for COVID-19 vaccination,start,Notification,2021-01-26 00:00:00
New Hampshire,NH,Date adults ages 70+ became eligible for COVID-19 vaccination,start,Notification,2021-01-26 00:00:00
New Hampshire,NH,Date adults ages 65+ became eligible for COVID-19 vaccination,start,Notification,2021-01-26 00:00:00
New Hampshire,NH,Date adults ages 60+ became eligible for COVID-19 vaccination,start,Notification,2021-03-22 00:00:00
New Hampshire,NH,Date adults ages 55+ became eligible for COVID-19 vaccination,start,Notification,2021-03-22 00:00:00
New Hampshire,NH,Date adults ages 50+ became eligible for COVID-19 vaccination,start,Notification,2021-03-22 00:00:00
New Hampshire,NH,Date adults ages 45+ became eligible for COVID-19 vaccination,start,Notification,2021-03-29 00:00:00
New Hampshire,NH,Date adults ages 40+ became eligible for COVID-19 vaccination,start,Notification,2021-03-29 00:00:00
New Hampshire,NH,Date adults ages 30+ became eligible for COVID-19 vaccination,start,Notification,2021-03-31 00:00:00
New Hampshire,NH,Date K-12 school employees became eligible for COVID-19 vaccination,start,Notification,2021-03-17 00:00:00
New Hampshire,NH,Date grocery store workers became eligible for COVID-19 vaccination,start,Notification,2021-04-02 00:00:00
New Hampshire,NH,Date incarcerated people became eligible for COVID-19 vaccination,start,Notification,2021-04-02 00:00:00
New Hampshire,NH,Date general public became eligible for COVID-19 vaccination,start,Notification,2021-04-02 00:00:00
New Hampshire,NH,First overall eviction moratorium start,start,Notification,2020-03-17 00:00:00
New Hampshire,NH,First overall eviction moratorium end,end,Notification,2020-07-01 00:00:00
New Hampshire,NH,First eviction initiation ban start,start,Notification,2020-03-17 00:00:00
New Hampshire,NH,First eviction initiation ban end,end,Notification,2020-07-01 00:00:00
New Hampshire,NH,First eviction enforcement ban start,start,Notification,2020-03-17 00:00:00
New Hampshire,NH,First eviction enforcement ban end,end,Notification,2020-07-01 00:00:00
New Hampshire,NH,CARES Act pleading start,start,Notification,2020-03-27 00:00:00
New Hampshire,NH,CDC moratorium start,start,Notification,2020-09-08 00:00:00
New Hampshire,NH,CDC moratorium end,end,Notification,2021-08-01 00:00:00
New Hampshire,NH,Utilities shutoff moratorium start,start,Notification,2020-03-17 00:00:00
New Hampshire,NH,Utilities shutoff moratorium expiration,end,Notification,2020-07-15 00:00:00
New Hampshire,NH,SNAP Waiver - Emergency Allotments to Current SNAP Households,start,Notification,2020-04-01 00:00:00
New Hampshire,NH,SNAP Waiver - Pandemic EBT during school year 2019-2020,start,Notification,2020-05-12 00:00:00
New Hampshire,NH,SNAP Waiver - Temporary Suspension of Claims Collection,start,Notification,2020-04-13 00:00:00
New Hampshire,NH,Modify Medicaid requirements with 1135 waivers (date of CMS approval),start,Notification,2020-03-23 00:00:00
New Hampshire,NH,Allow audio-only telehealth,start,Notification,2020-03-18 00:00:00
New Hampshire,NH,Allow/expand Medicaid telehealth coverage,start,Notification,2020-03-17 00:00:00
New Hampshire,NH,Stopped personal visitation in state prisons,start,Contact Reduction,2020-03-16 00:00:00
New Hampshire,NH,Stopped legal visitation in state prisons,start,Contact Reduction,2020-03-16 00:00:00
New Hampshire,NH,Resumed visitation in state prisons,end,Contact Reduction,2020-08-10 00:00:00
New Hampshire,NH,Waived one week waiting period for unemployment insurance,start,Notification,2020-03-17 00:00:00
New Hampshire,NH,Extended Benefits program activated,start,Notification,2020-05-10 00:00:00
New Hampshire,NH,Extended Benefits program deactivated,end,Notification,2020-12-05 00:00:00
New Hampshire,NH,20-week Extended Benefits program activated,start,Notification,2020-07-05 00:00:00
